datetime,value
2019-08-01,56.835193803495294
2019-08-02,62.35151495427474
2019-08-03,15.75568718065545
2019-08-04,3.6734793504084355
2019-08-05,50.2367624564715
2019-08-06,54.15025873010707
2019-08-07,36.04321931851466
2019-08-08,54.47163732222475
2019-08-09,49.85029452924138
2019-08-10,13.546717870276954
2019-08-11,9.05555374751847
2019-08-12,42.94675692387803
2019-08-13,64.69473101832266
2019-08-14,33.577960751130924
2019-08-15,50.269307124027726
2019-08-16,52.22605526084551
2019-08-17,4.169785530640804
2019-08-18,5.630227487226218
2019-08-19,21.6706805089986
2019-08-20,45.23301981970254
2019-08-21,32.63009730855599
2019-08-22,44.84655189247242
2019-08-23,60.28492856445472
2019-08-24,13.29856478016077
2019-08-25,3.417190093403196
2019-08-26,48.60952907866046
2019-08-27,44.86282422625053
2019-08-28,35.713704559507924
2019-08-29,33.34201191134833
2019-08-30,29.635987893383668
2019-08-31,10.902463631334005
2019-09-01,7.086601360367104
2019-09-02,38.38236729911804
2019-09-03,51.24157906726983
2019-09-04,37.95928662088717
2019-09-05,54.86624141634393
2019-09-06,62.762391382172034
2019-09-07,9.425749340970482
2019-09-08,6.862856770918085
2019-09-09,37.764018615549844
2019-09-10,60.114069059784555
2019-09-11,74.20184202818368
2019-09-12,45.02147948058711
2019-09-13,72.95700849415823
2019-09-14,10.373612783545417
2019-09-15,6.049240082012562
2019-09-16,43.57324177433527
2019-09-17,39.22039248869073
2019-09-18,36.07576398607088
2019-09-19,25.889283040973737
2019-09-20,64.967292609106
2019-09-21,7.241188531259153
2019-09-22,9.625085429752335
2019-09-23,29.75396231327497
2019-09-24,23.883717902821623
2019-09-25,50.64357080092427
2019-09-26,51.2375109838253
2019-09-27,44.99707097991994
2019-09-28,8.76265173951248
2019-09-29,4.8328831320988055
2019-09-30,57.86441891496078
2019-10-01,40.46115793927165
2019-10-02,46.8033000292902
2019-10-03,25.519087447521724
2019-10-04,68.37634653562013
2019-10-05,12.745305431705015
2019-10-06,16.190972109219906
2019-10-07,72.19220880658705
2019-10-08,47.60064438441761
2019-10-09,36.44189149607837
2019-10-10,79.34389950206659
2019-10-11,93.66762131024832
2019-10-12,15.7190744296547
2019-10-13,15.7190744296547
2019-10-14,57.17284472939109
2019-10-15,43.28440784977382
2019-10-16,26.71917206365737
2019-10-17,49.84215836235233
2019-10-18,57.56744882351027
2019-10-19,8.754515572623426
2019-10-20,5.569206235558304
2019-10-21,44.25261170957138
2019-10-22,43.1949100139942
2019-10-23,47.657597552641
2019-10-24,40.16418784782114
2019-10-25,51.69313632961239
2019-10-26,9.783740684088912
2019-10-27,7.249324698148208
2019-10-28,32.44296547010772
2019-10-29,36.07169590262636
2019-10-30,42.470791160868295
2019-10-31,36.5354574153025
2019-11-01,59.19875028476584
2019-11-02,12.537833176034107
2019-11-03,2.4286458163829856
2019-11-04,4.1494451134181665
2019-11-05,65.34562436944707
2019-11-06,64.32860350831517
2019-11-07,58.16545708985583
2019-11-08,84.40866339050348
2019-11-09,15.849253099879585
2019-11-10,8.026328636052982
2019-11-11,33.748820255801085
2019-11-12,45.497445243596836
2019-11-13,28.1674097699092
2019-11-14,44.25667979301592
2019-11-15,35.15637712760764
2019-11-16,3.0185179158394897
2019-11-17,3.3276922576235886
2019-11-18,20.60891072997689
2019-11-19,19.868519543072868
2019-11-20,32.86197806489407
2019-11-21,34.32242002147948
2019-11-22,39.82246883848081
2019-11-23,6.130601750903114
2019-11-24,1.0739740293552902
2019-11-25,48.902431086666446
2019-11-26,52.27487226217984
2019-11-27,28.110456601685815
2019-11-28,17.627005565138152
2019-11-29,38.93969473101832
2019-11-30,8.209392391056724
2019-12-01,7.342890617372344
2019-12-02,23.875581735932567
2019-12-03,44.272952126794024
2019-12-04,37.26364435187295
2019-12-05,41.68158297262994
2019-12-06,57.29895531617145
2019-12-07,0.0
2019-12-08,6.252644254238943
2019-12-09,65.97617730334885
2019-12-10,85.87724151397794
2019-12-11,46.20529176294464
2019-12-12,38.50440980245387
2019-12-13,61.30194942558661
2019-12-14,21.971718683893645
2019-12-15,7.9897158850522345
2019-12-16,52.45386793373906
2019-12-17,32.55280372310997
2019-12-18,36.702248836528135
2019-12-19,62.843753051062585
2019-12-20,64.8330458554366
2019-12-21,21.064536075763986
2019-12-22,2.6808669899436977
2019-12-23,48.86988641911023
2019-12-24,55.59442835291437
2019-12-25,93.20385979757216
2019-12-26,73.92114427051128
2019-12-27,185.56562632212712
2019-12-28,55.30559442835292
2019-12-29,13.701305041169004
2019-12-30,89.22527418882416
2019-12-31,43.3413610179972
2020-01-01,1.0536336121326522
2020-01-02,6.66758876558076
2020-01-03,4.731181045985616
2020-01-04,5.223419142773456
2020-01-05,6.639112181469066
2020-01-06,3.941972857747258
2020-01-07,2.7459563250561394
2020-01-08,2.94936049728252
2020-01-09,69.4462524815309
2020-01-10,45.0947049825886
2020-01-11,14.006411299508576
2020-01-12,7.281869365704429
2020-01-13,61.29788134214209
2020-01-14,60.862596413577634
2020-01-15,31.340514856640738
2020-01-16,72.69665115370846
2020-01-17,41.6612425554073
2020-01-18,6.993035441142968
2020-01-19,6.919809939141472
2020-01-20,45.3143814885931
2020-01-21,44.00039053601068
2020-01-22,23.554203143814885
2020-01-23,39.62313274969896
2020-01-24,43.24779509877307
2020-01-25,13.920981547173497
2020-01-26,5.931265662121262
2020-01-27,44.87096039313958
2020-01-28,51.091059979822305
2020-01-29,34.98958570638201
2020-01-30,32.19074429654701
2020-01-31,30.04686432128096
2020-02-01,12.387314088586585
2020-02-02,4.19419403130797
2020-02-03,43.30474826699645
2020-02-04,27.618218504897975
2020-02-05,42.62537833176034
2020-02-06,62.445080873498874
2020-02-07,87.87873856868552
2020-02-08,9.336251505190873
2020-02-09,0.1139063364467732
2020-02-10,69.26725680997168
2020-02-11,53.67429296709734
2020-02-12,50.932404725485725
2020-02-13,47.531486965860644
2020-02-14,68.72213362840499
2020-02-15,18.444690337488204
2020-02-16,11.923552575910438
2020-02-17,39.78992417092459
2020-02-18,34.1922413512546
2020-02-19,42.991505841767825
2020-02-20,40.945259869170435
2020-02-21,60.044911641227586
2020-02-22,13.36772219871774
2020-02-23,2.981905164838741
2020-02-24,7.639860708822859
2020-02-25,53.515637712760764
2020-02-26,49.60620952256973
2020-02-27,26.29202330198197
2020-02-28,68.03055944283528
2020-02-29,10.092915025873012
2020-03-01,6.089920916457838
2020-03-02,72.0823705535848
2020-03-03,51.774497998502945
2020-03-04,25.462134279298336
2020-03-05,79.25033358284244
2020-03-06,58.23054642496827
2020-03-07,10.105119276206594
2020-03-08,6.870992937807141
2020-03-09,4.332508868421908
2020-03-10,78.30247014026752
2020-03-11,45.30217723825951
2020-03-12,44.10616070556839
2020-03-13,90.1609333810655
2020-03-14,23.920330653822372
2020-03-15,19.94988121196342
2020-03-16,39.720766752367624
2020-03-17,72.1718683893644
2020-03-18,29.859732482832687
2020-03-19,29.831255898720993
2020-03-20,25.047189767956517
2020-03-21,12.639535262147298
2020-03-22,3.3236241741790606
2020-03-23,14.771210987079767
2020-03-24,26.365248803983466
2020-03-25,47.42978487974745
2020-03-26,31.812412536205947
2020-03-27,45.265564487258764
2020-03-28,17.138835551794838
2020-03-29,9.177596250854297
2020-03-30,8.982328245516973
2020-03-31,10.393953200768054
2020-04-01,2.7459563250561394
2020-04-02,17.500894978357795
2020-04-03,49.7648647769063
2020-04-04,25.299410941517234
2020-04-05,1.1675399485794253
2020-04-06,2.794773326390471
2020-04-07,16.772708041787354
2020-04-08,14.45796856185114
2020-04-09,21.434731669216
2020-04-10,27.854167344680576
2020-04-11,10.703127542552153
2020-04-12,25.34009177596251
2020-04-13,9.470498258860287
2020-04-14,13.48976470205357
2020-04-15,11.297067725453184
2020-04-16,14.417287727405864
2020-04-17,13.611807205389397
2020-04-18,3.046994499951183
2020-04-19,1.9486119699287272
2020-04-20,4.181989780974387
2020-04-21,9.738991766199108
2020-04-22,7.172031112702184
2020-04-23,5.105444722882156
2020-04-24,16.622188954339833
2020-04-25,1.6353695447001009
2020-04-26,3.6897516841865463
2020-04-27,13.701305041169004
2020-04-28,8.420932730172161
2020-04-29,36.413414911966676
2020-04-30,30.099749406059818
2020-05-01,4.466755622091321
2020-05-02,3.7914537702997366
2020-05-03,0.7892081882383571
2020-05-04,1.0577016955771796
2020-05-05,0.6305529339017801
2020-05-06,8.514498649396296
2020-05-07,16.02418068799427
2020-05-08,20.97503823998438
2020-05-09,5.203078725550818
2020-05-10,11.089595469782276
2020-05-11,8.156507306277867
2020-05-12,15.00309174341784
2020-05-13,25.584176782634167
2020-05-14,13.200930777492108
2020-05-15,12.655807595925408
2020-05-16,5.390210563999089
2020-05-17,0.6630976014580011
2020-05-18,15.889933934324862
2020-05-19,21.906629348781202
2020-05-20,17.2364695544635
2020-05-21,10.369544700100889
2020-05-22,11.069255052559637
2020-05-23,1.3546717870276956
2020-05-24,7.957171217496013
2020-05-25,24.050509324047255
2020-05-26,23.78608390015296
2020-05-27,35.408598301168354
2020-05-28,17.431737559800826
2020-05-29,32.68705047677938
2020-05-30,8.551111400397046
2020-05-31,4.845087382432388
2020-06-01,8.726038988511732
2020-06-02,29.859732482832687
2020-06-03,33.19556090734533
2020-06-04,17.448009893578938
2020-06-05,38.76069905945911
2020-06-06,6.94015035636411
2020-06-07,3.893155856412927
2020-06-08,27.317180330002927
2020-06-09,14.42542389429492
2020-06-10,29.29426888404335
2020-06-11,49.14244800989358
2020-06-12,34.55836886126208
2020-06-13,6.126533667458586
2020-06-14,10.084778858983956
2020-06-15,26.381521137761577
2020-06-16,19.242034692615615
2020-06-17,26.58492530998796
2020-06-18,21.406255085104306
2020-06-19,35.74624922706415
2020-06-20,20.64552348097764
2020-06-21,9.90578318742474
2020-06-22,21.613727340775213
2020-06-23,32.17854004621343
2020-06-24,4.906108634100303
2020-06-25,41.20154912617568
2020-06-26,25.006508933511245
2020-06-27,8.136166889055229
2020-06-28,15.922478601881084
2020-06-29,15.523806424317376
2020-06-30,20.80011065186969
2020-07-01,9.340319588635403
2020-07-02,40.505906857161456
2020-07-03,71.30536661568001
2020-07-04,6.691997266247926
2020-07-05,9.596608845640642
2020-07-06,23.464705308035278
2020-07-07,28.25283952224428
2020-07-08,18.709115761382495
2020-07-09,30.98659159696684
2020-07-10,78.78250398672178
2020-07-11,16.260129527776872
2020-07-12,11.842190907019885
2020-07-13,43.40238226966511
2020-07-14,38.01217170566603
2020-07-15,28.545741530250268
2020-07-16,40.2618218504898
2020-07-17,22.821948123799917
2020-07-18,4.3121684511992715
2020-07-19,7.774107462492271
2020-07-20,21.455072086438637
2020-07-21,19.429166531063885
2020-07-22,0.30510625833957106
2020-07-23,15.759755264099978
2020-07-24,32.12565496143457
2020-07-25,24.717675008949783
2020-07-26,2.57509682038598
2020-07-27,30.98659159696684
2020-07-28,25.360432193185147
2020-07-29,57.68135515995704
2020-07-30,19.74240895629251
2020-07-31,47.91388680964624
2020-08-01,9.128779249519965
2020-08-02,15.104793829531031
2020-08-03,39.17564357080092
2020-08-04,38.32948221433918
2020-08-05,65.47580303967194
2020-08-06,39.93230709148306
2020-08-07,33.02063331923064
2020-08-08,15.084453412308394
2020-08-09,9.283366420412015
2020-08-10,80.39346503075471
2020-08-11,49.07735867478114
2020-08-12,33.03283756956422
2020-08-13,22.79753962313275
2020-08-14,31.023204347967585
2020-08-15,19.81156637484948
2020-08-16,5.1664659745500705
2020-08-17,22.598203534350898
2020-08-18,25.38890877729684
2020-08-19,16.850001627233375
2020-08-20,35.36384938327855
2020-08-21,41.36427246395678
2020-08-22,12.135092915025872
2020-08-23,10.849578546555147
2020-08-24,25.73062778663716
2020-08-25,30.461808832622776
2020-08-26,30.4658769160673
2020-08-27,13.794870960393139
2020-08-28,24.461385751944544
2020-08-29,3.404985843069613
2020-08-30,21.17844241221076
2020-08-31,18.680639177270805
2020-09-01,13.005662772154782
2020-09-02,26.9591889868845
2020-09-03,22.04494418589514
2020-09-04,63.66143782341263
2020-09-05,16.93136329612393
2020-09-06,9.539655677417255
2020-09-07,25.047189767956517
2020-09-08,47.64132521886289
2020-09-09,24.286458163829856
2020-09-10,41.87278289452273
2020-09-11,61.67621310248316
2020-09-12,19.119992189279785
2020-09-13,6.435708009242686
2020-09-14,27.357861164448206
2020-09-15,18.200605330816547
2020-09-16,28.65964786669704
2020-09-17,19.408826113841247
2020-09-18,45.58287499593192
2020-09-19,16.646597455006997
2020-09-20,2.1601523090441628
2020-09-21,34.32648810492401
2020-09-22,23.204347967585512
2020-09-23,25.576040615745107
2020-09-24,18.644026426270056
2020-09-25,55.62290493702607
2020-09-26,12.366973671363947
2020-09-27,5.976014580011065
2020-09-28,41.2056172096202
2020-09-29,26.458814723207603
2020-09-30,27.117844241221075
2020-10-01,47.67386988641911
2020-10-02,62.933250886842195
2020-10-03,8.156507306277867
2020-10-04,6.517069678133239
2020-10-05,24.758355843395062
2020-10-06,28.212158687799004
2020-10-07,35.428938718390995
2020-10-08,37.73554203143815
2020-10-09,93.77745956325056
2020-10-10,8.50636248250724
2020-10-11,6.639112181469066
2020-10-12,107.67403260975689
2020-10-13,36.45409574641195
2020-10-14,30.034660070947375
2020-10-15,49.663162690793115
2020-10-16,55.21609659257331
2020-10-17,10.906531714778534
2020-10-18,14.59628339896508
2020-10-19,47.234516874410126
2020-10-20,30.48621733328994
2020-10-21,39.67601783447782
2020-10-22,46.164610928499364
2020-10-23,37.222963517427665
2020-10-24,12.716828847593321
2020-10-25,8.941647411071695
2020-10-26,35.567253555504934
2020-10-27,32.386012301884335
2020-10-28,25.213981189182153
2020-10-29,20.88554040420477
2020-10-30,56.20464086959352
2020-10-31,4.869495883099554
2020-11-01,1.2163569499137565
2020-11-02,32.13785921176815
2020-11-03,50.53373254792203
2020-11-04,15.393627754092492
2020-11-05,31.576463696423342
2020-11-06,39.5987242490318
2020-11-07,8.656881569954763
2020-11-08,2.196765060044912
2020-11-09,49.66723077423764
2020-11-10,42.59283366420412
2020-11-11,49.43941810134409
2020-11-12,39.891626257037785
2020-11-13,63.87297816252807
2020-11-14,20.604842646532365
2020-11-15,7.412048035929312
2020-11-16,63.185472060402894
2020-11-17,52.42539134962736
2020-11-18,13.786734793504083
2020-11-19,41.68565105607446
2020-11-20,61.53789826536922
2020-11-21,21.219123246656036
2020-11-22,1.265173951248088
2020-11-23,25.161096104403292
2020-11-24,31.47069352686562
2020-11-25,38.6427246395678
2020-11-26,20.54382139486445
2020-11-27,54.11364597910632
2020-11-28,16.105542356884825
2020-11-29,21.133693494320955
2020-11-30,60.54528590490448
2020-12-01,23.798288150486545
2020-12-02,51.929085169394995
2020-12-03,36.5802063331923
2020-12-04,68.55534220717935
2020-12-05,24.335275165164187
2020-12-06,2.225241644156605
2020-12-07,54.581475575227
2020-12-08,78.34721905815732
2020-12-09,57.40065740228464
2020-12-10,62.36371920460833
2020-12-11,82.15087707879064
2020-12-12,29.2576561330426
2020-12-13,14.641032316854883
2020-12-14,70.62192859699938
2020-12-15,39.77771992059101
2020-12-16,85.65756500797345
2020-12-17,67.16812575259544
2020-12-18,32.678914309890324
2020-12-19,5.756338074006574
2020-12-20,7.534090539265142
2020-12-21,35.046538874605396
2020-12-22,50.35880495980734
2020-12-23,27.577537670452696
2020-12-24,47.535555049305174
2020-12-25,97.32889641032317
2020-12-26,49.02447359000227
2020-12-27,34.0905392651414
2020-12-28,58.27529534285807
2020-12-29,125.9397272756859
2020-12-30,150.93810004230806
2020-12-31,33.50880333257396
2021-01-01,4.238942949197774
2021-01-02,21.931037849448366
2021-01-03,13.050411690044587
2021-01-04,28.025026849350734
2021-01-05,16.841865460344323
2021-01-06,4.495232206203014
2021-01-07,4.971197969212745
2021-01-08,7.794447879714909
2021-01-09,12.224590750805481
2021-01-10,0.8949783577960752
2021-01-11,57.25420639828164
2021-01-12,98.74458944901878
2021-01-13,42.52367624564715
2021-01-14,38.68747355745761
2021-01-15,35.78693006150942
2021-01-16,6.687929182803398
2021-01-17,8.738243238845314
2021-01-18,42.78403358609692
2021-01-19,34.23292218569987
2021-01-20,54.614020242783226
2021-01-21,35.03840270771634
2021-01-22,48.536303576658966
2021-01-23,5.418687148110783
2021-01-24,9.950532105314545
2021-01-25,61.46874084681225
2021-01-26,53.62547596576301
2021-01-27,60.90327724802292
2021-01-28,25.006508933511245
2021-01-29,57.75051257851401
2021-01-30,13.81114329417125
2021-01-31,16.28860611188857
2021-02-01,29.900413317277966
2021-02-02,51.24157906726983
2021-02-03,33.95222442802747
2021-02-04,30.596055586292184
2021-02-05,75.82093923910567
2021-02-06,15.357015003091744
2021-02-07,8.844013408403033
2021-02-08,46.994499951182995
2021-02-09,24.286458163829856
2021-02-10,62.400331955609076
2021-02-11,106.3478374068409
2021-02-12,65.63852637745306
2021-02-13,22.992807628470075
2021-02-14,15.987567936993521
2021-02-15,56.676538549158714
2021-02-16,49.55332443779087
2021-02-17,47.771503889087775
2021-02-18,25.047189767956517
2021-02-19,40.97373645328213
2021-02-20,78.9045464900576
2021-02-21,11.825918573241776
2021-02-22,9.580336511862532
2021-02-23,15.336674585869105
2021-02-24,58.03121033618642
2021-02-25,66.2365346437986
2021-02-26,70.90669443811632
2021-02-27,26.1781169655352
2021-02-28,13.473492368275458
2021-03-01,80.26328636052983
2021-03-02,47.12061053796335
2021-03-03,42.397565658866796
2021-03-04,48.30442282032089
2021-03-05,73.07905099749406
2021-03-06,23.525726559703195
2021-03-07,5.028151137436131
2021-03-08,8.050737136720148
2021-03-09,28.517264946138575
2021-03-10,96.29560321541315
2021-03-11,52.669476356299015
2021-03-12,54.211279981774986
2021-03-13,14.030819800175742
2021-03-14,14.970547075861619
2021-03-15,50.493051713476746
2021-03-16,42.71487616753995
2021-03-17,63.055293390178015
2021-03-18,33.309467243792106
2021-03-19,58.63735476942103
2021-03-20,23.061965047027044
2021-03-21,6.268916588017054
2021-03-22,32.682982393334854
2021-03-23,24.62004100628112
2021-03-24,35.123832460051425
2021-03-25,50.00488170013343
2021-03-26,55.61883685358154
2021-03-27,5.378006313665506
2021-03-28,7.68867771015719
2021-03-29,24.921079181176164
2021-03-30,20.966902073095323
2021-03-31,36.470368080190056
2021-04-01,55.76121977414001
2021-04-02,18.25755849903993
2021-04-03,20.470595892862956
2021-04-04,4.369121619422657
2021-04-05,98.85849578546556
2021-04-06,35.030266540827284
2021-04-07,67.24541933804146
2021-04-08,95.07111009861035
2021-04-09,84.54291014417288
2021-04-10,16.532691118560223
2021-04-11,14.828164155303154
2021-04-12,91.56849025287207
2021-04-13,46.250040680834445
2021-04-14,57.994597585185666
2021-04-15,11.602173983792756
2021-04-16,0.0
2021-04-17,17.065610049793342
2021-04-18,7.326618283594233
2021-04-19,65.98431347023791
2021-04-20,75.41819897809744
2021-04-21,52.11214892439874
2021-04-22,51.73381716405767
2021-04-23,69.70660982198066
2021-04-24,25.283138607739122
2021-04-25,22.00019526800534
2021-04-26,65.21544569922217
2021-04-27,56.70908321671494
2021-04-28,34.94483678849221
2021-04-29,45.639828164155304
2021-04-30,116.90044586194551
2021-05-01,27.939597097015653
2021-05-02,13.339245614606046
2021-05-03,13.831483711393888
2021-05-04,18.92879226738699
2021-05-05,22.488365281348653
2021-05-06,35.99847040062486
2021-05-07,28.598626615029126
2021-05-08,5.3413935626647575
2021-05-09,4.112832362417418
2021-05-10,17.167312135906535
2021-05-11,32.12158687799004
2021-05-12,57.78712532951476
2021-05-13,59.46724379210466
2021-05-14,59.28824812054545
2021-05-15,24.14000715982686
2021-05-16,8.656881569954763
2021-05-17,80.55212028509129
2021-05-18,58.86516744231458
2021-05-19,82.64718325902301
2021-05-20,67.85156377127608
2021-05-21,67.63188726527159
2021-05-22,8.64467731962118
2021-05-23,20.694340482311972
2021-05-24,46.34360660005858
2021-05-25,65.7198880463436
2021-05-26,32.2924463826602
2021-05-27,93.82220848114036
2021-05-28,60.569694405571646
2021-05-29,10.219025612653367
2021-05-30,14.559670647964332
2021-05-31,63.828229244638266
2021-06-01,62.921046636508606
2021-06-02,67.89631268916588
2021-06-03,34.0742669313633
2021-06-04,62.16438311582647
2021-06-05,12.460539590588082
2021-06-06,7.318482116705178
2021-06-07,73.69333159761773
2021-06-08,26.064210629088425
2021-06-09,62.310834119829465
2021-06-10,100.33521007582907
2021-06-11,90.94200540241482
2021-06-12,17.456146060467994
2021-06-13,13.18059036026947
2021-06-14,9.71865134897647
2021-06-15,71.10196244345364
2021-06-16,42.64571874898298
2021-06-17,36.71038500341719
2021-06-18,44.90350506069581
2021-06-19,8.4412731473948
2021-06-20,9.99121293975982
2021-06-21,16.52455495167117
2021-06-22,39.732971002701206
2021-06-23,41.07950662283985
2021-06-24,20.641455397533115
2021-06-25,49.62654993979237
2021-06-26,13.04634360660006
2021-06-27,9.783740684088912
2021-06-28,68.04276369316888
2021-06-29,36.55986591596967
2021-06-30,62.31897028671852
2021-07-01,44.01666286978879
2021-07-02,14.824096071858625
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,33.984769095583694
2021-07-07,89.83141862205878
2021-07-08,52.49454876818433
2021-07-09,100.28639307449474
2021-07-10,15.340742669313633
2021-07-11,13.371790282162268
2021-07-12,63.962475998307674
2021-07-13,65.95176880268168
2021-07-14,84.23373580238878
2021-07-15,81.2192859699938
2021-07-16,60.036775474338526
2021-07-17,40.5425196081622
2021-07-18,11.927620659354965
